Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
53.0,-7.0,Dawson,27,9,75.0,112.0
54.0,26.0,Yamasaki,44,30,59.46,111.0
55.0,-8.0,GGS,18,6,75.0,108.0
56.0,-8.0,WKDA | Shroomed,2,2,50.0,107.0
57.0,New,RJN | Casper,15,6,71.43,105.0
58.0,-9.0,LG | Yu,14,4,77.78,104.0
59.0,-5.0,a-on,57,40,58.76,100.0
60.0,-9.0,Dream,13,7,65.0,99.0
61.0,-9.0,Notorious,40,21,65.57,95.0
62.0,-9.0,The Leaf,8,4,66.67,93.0
62.0,25.0,emy,38,24,61.29,93.0
64.0,-2.0,PML | Die222,55,61,47.41,91.0
65.0,-10.0,Ben Snape,33,23,58.93,88.0
65.0,-3.0,Zab,56,53,51.38,88.0
65.0,-7.0,vampa,22,17,56.41,88.0
68.0,-1.0,TPN,22,10,68.75,87.0
69.0,-13.0,NathanSandwich,41,20,67.21,86.0
70.0,-5.0,Chiefn_,55,74,42.64,85.0
70.0,-13.0,Ahmad,30,14,68.18,85.0
70.0,114.0,Vish,20,6,76.92,85.0
73.0,-13.0,Cow,32,28,53.33,83.0
73.0,-13.0,soccermom69,23,12,65.71,83.0
75.0,-11.0,SubTails,28,16,63.64,78.0
76.0,-11.0,LFTG | Logos,27,10,72.97,77.0
76.0,-3.0,Mud,41,33,55.41,77.0
78.0,-11.0,PRIN$E,26,12,68.42,76.0
78.0,-11.0,HS | Den,16,4,80.0,76.0
80.0,7.0,MGFC | bootichief,49,46,51.58,75.0
80.0,-10.0,Melo,47,38,55.29,75.0
80.0,-10.0,prof,15,7,68.18,75.0
83.0,-11.0,LFG | PanterA,24,12,66.67,74.0
84.0,-11.0,Ringler,13,4,76.47,73.0
84.0,-11.0,jacket,23,9,71.88,73.0
84.0,-11.0,PALS | Jello,13,4,76.47,73.0
87.0,-10.0,Far!,12,4,75.0,72.0
88.0,-7.0,Flow | Stark,39,27,59.09,71.0
88.0,250.0,IWI | Marrgasm,15,10,60.0,71.0
90.0,-12.0,Frap,39,34,53.42,70.0
90.0,-12.0,Crescent | JSalt,10,2,83.33,70.0
92.0,-10.0,RU | Midnight Blue,31,15,67.39,66.0
92.0,-10.0,Wassabi,30,14,68.18,66.0
92.0,-10.0,Inky,11,5,68.75,66.0
92.0,-10.0,Ghost Rider,21,12,63.64,66.0
96.0,-10.0,TGL | Shamunt,25,12,67.57,65.0
96.0,8.0,Neenor,19,11,63.33,65.0
98.0,-9.0,Nintendude,8,3,72.73,63.0
99.0,-9.0,Jpeg | RC,22,11,66.67,57.0
100.0,-9.0,NEU | Shmeeli,15,7,68.18,55.0
100.0,-9.0,Light,20,8,71.43,55.0
100.0,-9.0,Ellis,30,19,61.22,55.0
103.0,-9.0,Slowking,14,6,70.0,54.0
103.0,13.0,Flow | ESPONJA,33,26,55.93,54.0
105.0,-9.0,Erik,13,5,72.22,53.0
105.0,-9.0,Rei,13,3,81.25,53.0
105.0,12.0,RedX,33,38,46.48,53.0
108.0,-10.0,SKY | Matwood,35,40,46.67,52.0
109.0,-10.0,Buttlet,26,11,70.27,51.0
109.0,-10.0,Phantom Airline,25,20,55.56,51.0
109.0,-10.0,DannyPhantom,11,3,78.57,51.0
112.0,-9.0,YungWaff,25,15,62.5,50.0
113.0,-9.0,Aura,17,12,58.62,49.0
113.0,-9.0,FM | Cilan,12,13,48.0,49.0
113.0,-9.0,LFG | Fist Mexico,32,33,49.23,49.0
113.0,-9.0,EP | Justus,19,9,67.86,49.0
117.0,-8.0,Rocket,13,6,68.42,48.0
118.0,-8.0,Keo,30,30,50.0,46.0
118.0,-8.0,Musashi,11,7,61.11,46.0
118.0,-8.0,jams,24,18,57.14,46.0
121.0,-8.0,Maruf,15,9,62.5,45.0
121.0,-8.0,cockbread,25,28,47.17,45.0
121.0,-8.0,Sodabro,9,3,75.0,45.0
124.0,-6.0,Solomon,15,12,55.56,42.0
124.0,-6.0,FreeHops,27,27,50.0,42.0
126.0,-6.0,CV Aceflight,25,21,54.35,40.0
127.0,-6.0,El Link,23,17,57.5,39.0
127.0,-6.0,Anchovy,19,9,67.86,39.0
127.0,-6.0,Mr. Butterfly,19,8,70.37,39.0
127.0,-6.0,Mars,14,6,70.0,39.0
131.0,17.0,Frumentarii,21,16,56.76,38.0
131.0,-6.0,MIOM | Toph,13,6,68.42,38.0
133.0,-7.0,Fern,27,39,40.91,37.0
133.0,-7.0,Vianny,17,8,68.0,37.0
135.0,6.0,RustyTrombone,27,32,45.76,36.0
136.0,-8.0,Lime,10,7,58.82,35.0
136.0,-8.0,PEP | Sp1nda,15,6,71.43,35.0
138.0,-8.0,Townes,19,10,65.52,34.0
138.0,39.0,0kay,19,16,54.29,34.0
138.0,-8.0,yingling,19,10,65.52,34.0
138.0,27.0,Reesch,19,12,61.29,34.0
138.0,-8.0,ArcaneFox,28,42,40.0,34.0
138.0,29.0,winismine,19,11,63.33,34.0
144.0,-11.0,SquidTheCat,24,25,48.98,33.0
144.0,-11.0,gaeming | HaxMoneyHulkHogan,22,30,42.31,33.0
144.0,-11.0,shoelegend88,20,25,44.44,33.0
144.0,8.0,BoffTarget,24,34,41.38,33.0
148.0,-12.0,CW | rabit!,10,9,52.63,32.0
148.0,-12.0,Nard Dawg,16,13,55.17,32.0
150.0,-12.0,RULES | Strazz,17,18,48.57,31.0
150.0,-12.0,OtES,19,19,50.0,31.0
150.0,-12.0,Trail,11,2,84.62,31.0
153.0,-12.0,Chompy,17,25,40.48,30.0
153.0,-1.0,Maelstrom,20,28,41.67,30.0
155.0,-12.0,Sakm,17,18,48.57,29.0
155.0,-12.0,SKY | Cob,14,3,82.35,29.0
155.0,-12.0,veil,18,16,52.94,29.0
155.0,-3.0,BuenasRetas | Cobs,20,40,33.33,29.0
155.0,-12.0,Brainless  | FLiiNcHy,9,5,64.29,29.0
155.0,47.0,Dirty Lasagna,14,6,70.0,29.0
155.0,-12.0,Elk G | Ivayne,13,5,72.22,29.0
162.0,-14.0,Khoron | Oreo,13,10,56.52,28.0
162.0,-10.0,FendrickLamar,7,5,58.33,28.0
162.0,-14.0,Furniture,8,6,57.14,28.0
162.0,49.0,GSP,17,18,48.57,28.0
162.0,-10.0,Help,16,20,44.44,28.0
162.0,-14.0,Oferton,18,17,51.43,28.0
168.0,-16.0,WickedTheKidBroly,7,2,77.78,27.0
168.0,-16.0,Cowbell,17,12,58.62,27.0
168.0,-16.0,Zamorita,7,3,70.0,27.0
168.0,-16.0,Beck,13,13,50.0,27.0
168.0,-16.0,MessiSTL,18,27,40.0,27.0
168.0,New,Pepis | Pokimanefan,7,5,58.33,27.0
168.0,-16.0,Soltrain,10,8,55.56,27.0
168.0,34.0,Okami | aujory,14,18,43.75,27.0
176.0,-5.0,Coinee,18,20,47.37,26.0
176.0,-13.0,Axis,6,4,60.0,26.0
178.0,-14.0,Pena,14,10,58.33,25.0
179.0,61.0,Easy,14,9,60.87,24.0
179.0,5.0,CowCowCowCowCow,18,29,38.3,24.0
179.0,-14.0,Arctic,14,12,53.85,24.0
179.0,-8.0,Kandayo,13,18,41.94,24.0
183.0,-16.0,mikey,8,0,100.0,23.0
183.0,10.0,Zeeker,12,10,54.55,23.0
183.0,-16.0,Jakespeare,13,13,50.0,23.0
183.0,1.0,charmell0,17,51,25.0,23.0
183.0,-16.0,Rockin,17,18,48.57,23.0
188.0,-17.0,Hell'sLabyrinth,14,17,45.16,22.0
188.0,New,Theftz,7,5,58.33,22.0
188.0,-17.0,YoungHanSolo,11,10,52.38,22.0
188.0,-17.0,G,12,7,63.16,22.0
188.0,-17.0,AR0,16,11,59.26,22.0
193.0,-16.0,GUILD | ghettowarmachine420,11,6,64.71,21.0
193.0,-16.0,Schnurb,11,7,61.11,21.0
193.0,-16.0,AlyJ,11,7,61.11,21.0
193.0,-16.0,Chem,11,7,61.11,21.0
193.0,-16.0,E,11,5,68.75,21.0
193.0,-16.0,Yung Silver,6,4,60.0,21.0
199.0,-15.0,ZimD00D,10,7,58.82,20.0
199.0,-15.0,FKA Minerali,10,6,62.5,20.0
199.0,-15.0,Jkiller,0,2,0.0,20.0
199.0,-15.0,Zephyr,10,5,66.67,20.0
199.0,-15.0,PW | Vincessant,10,5,66.67,20.0
199.0,-15.0,Tristan's Rule,10,4,71.43,20.0
199.0,3.0,QTT | Yeyo,15,22,40.54,20.0
206.0,-13.0,PurpleZ,8,5,61.54,19.0
206.0,-4.0,DiMaria,11,13,45.83,19.0
206.0,-13.0,2ndLaw,13,21,38.24,19.0
206.0,49.0,Alex18+,13,14,48.15,19.0
206.0,-13.0,totally butts,9,5,64.29,19.0
206.0,73.0,Denzill,9,4,69.23,19.0
206.0,-13.0,DadsAkimbo,16,23,41.03,19.0
206.0,-13.0,Panda,9,4,69.23,19.0
206.0,-13.0,Not_DuduTsai,9,5,64.29,19.0
206.0,-13.0,EWA | ERGonomics,12,13,48.0,19.0
216.0,-14.0,NeuroDivergent,13,14,48.15,18.0
216.0,-14.0,CRACKSHACK | CBD Quiggles,8,4,66.67,18.0
216.0,-14.0,Higgins,8,2,80.0,18.0
216.0,-14.0,NOOT,8,3,72.73,18.0
216.0,-14.0,Nebulous | Jib,8,6,57.14,18.0
216.0,226.0,Beiker,12,10,54.55,18.0
216.0,New,Akir,8,4,66.67,18.0
216.0,6.0,LAGr | Travioli,7,3,70.0,18.0
216.0,78.0,KaiKwonDo,11,11,50.0,18.0
216.0,New,Rael,8,4,66.67,18.0
226.0,-15.0,SUEZO | Zook,7,3,70.0,17.0
226.0,-4.0,K.H.D | REIGN,9,10,47.37,17.0
226.0,-15.0,Goosekhan,7,0,100.0,17.0
226.0,-15.0,Jun,11,12,47.83,17.0
226.0,-15.0,redpandamaster,7,4,63.64,17.0
226.0,-15.0,Tuesday,7,1,87.5,17.0
226.0,-15.0,NJ | Tommy,7,2,77.78,17.0
233.0,-15.0,Banger,10,8,55.56,16.0
233.0,-15.0,LG | Louis,6,1,85.71,16.0
233.0,-15.0,3OutChange,13,49,20.97,16.0
233.0,-15.0,Weeg,6,1,85.71,16.0
237.0,-15.0,lochist,5,0,100.0,15.0
237.0,-15.0,Hulka,5,0,100.0,15.0
237.0,-15.0,Lamb's Ear,11,15,42.31,15.0
237.0,-15.0,jeddo,10,13,43.48,15.0
237.0,-15.0,LewdCelebs4Free,9,9,50.0,15.0
237.0,New,Rabbit,5,0,100.0,15.0
237.0,-15.0,Mootook,10,10,50.0,15.0
237.0,-15.0,Hell Kaiser,10,9,52.63,15.0
237.0,-15.0,CVSmashMods | Ripn,9,13,40.91,15.0
237.0,-15.0,Chadwicc,10,7,58.82,15.0
237.0,New,smash.gg User,10,10,50.0,15.0
237.0,-15.0,Holy | key,9,10,47.37,15.0
237.0,-15.0,Mova,9,9,50.0,15.0
237.0,-15.0,Oaty,5,0,100.0,15.0
237.0,-15.0,YBBT | leroydankins,12,22,35.29,15.0
237.0,25.0,Zoma,9,8,52.94,15.0
237.0,-15.0,Zellpree,8,8,50.0,15.0
237.0,-15.0,Kanye Rest,5,3,62.5,15.0
237.0,-15.0,mexico629,9,7,56.25,15.0
256.0,-16.0,Bonn Esports | CarlHank,12,16,42.86,14.0
256.0,6.0,Pi2z,11,18,37.93,14.0
256.0,-16.0,Fire,7,15,31.82,14.0
256.0,-16.0,Pulch,12,15,44.44,14.0
256.0,-16.0,Navjyot Sandhu | Connect4Master,9,6,60.0,14.0
256.0,-16.0,EWA | Gorgonzola,11,21,34.38,14.0
262.0,-16.0,markrevival,7,30,18.92,13.0
262.0,-16.0,Ribboned Ace,6,7,46.15,13.0
262.0,-16.0,Hua,8,6,57.14,13.0
262.0,-16.0,diddylonglegs,10,15,40.0,13.0
262.0,-7.0,gsm | Pound,7,15,31.82,13.0
262.0,-16.0,Chuchaka2112,8,8,50.0,13.0
262.0,-16.0,Electroman,7,8,46.67,13.0
262.0,-16.0,NAM,8,9,47.06,13.0
262.0,-16.0,Erica,8,8,50.0,13.0
262.0,-16.0,Harout,8,8,50.0,13.0
262.0,-,PokkaPokka,6,9,40.0,13.0
273.0,-18.0,Good1ife,7,5,58.33,12.0
273.0,-18.0,rice,6,35,14.63,12.0
273.0,-18.0,BKB! | stocmoney,7,15,31.82,12.0
273.0,-18.0,Butternust,9,27,25.0,12.0
273.0,-18.0,ClintStevensTV | HungryboxFan304,7,5,58.33,12.0
278.0,-16.0,WU | nerodero,6,7,46.15,11.0
278.0,1.0,Dusky,6,24,20.0,11.0
278.0,-16.0,Layer,8,21,27.59,11.0
278.0,New,CawkMuncher9000,6,3,66.67,11.0
278.0,100.0,Kombeze Ataie,9,16,36.0,11.0
278.0,-16.0,Seraph,6,2,75.0,11.0
278.0,-16.0,PYR,9,13,40.91,11.0
278.0,-16.0,BokchoyBoy,6,4,60.0,11.0
278.0,-16.0,Dr. Lame,6,4,60.0,11.0
278.0,-16.0,Top Shelf | Dulbasaur,10,10,50.0,11.0
278.0,-16.0,CS | Faust,6,3,66.67,11.0
278.0,-16.0,Habi,6,5,54.55,11.0
278.0,-16.0,slowtai,6,5,54.55,11.0
278.0,-16.0,SHwang,6,8,42.86,11.0
278.0,16.0,hHerb,7,27,20.59,11.0
278.0,-16.0,NB! | Secrets,6,2,75.0,11.0
278.0,-16.0,RPG,5,7,41.67,11.0
278.0,-16.0,62-bit | Hero,6,5,54.55,11.0
296.0,-17.0,Boy,5,3,62.5,10.0
296.0,-17.0,John,5,5,50.0,10.0
296.0,-17.0,Iron,5,4,55.56,10.0
296.0,-2.0,Floods,5,24,17.24,10.0
296.0,-17.0,Kerblamu,5,3,62.5,10.0
296.0,-17.0,PotatoRice,5,4,55.56,10.0
296.0,-17.0,Elders React | Third Strongest,5,2,71.43,10.0
296.0,-17.0,Otto_Zone,5,4,55.56,10.0
296.0,-17.0,AG | KU | Shimkoko,5,4,55.56,10.0
296.0,-17.0,Marvelboy,7,14,33.33,10.0
296.0,-17.0,enterthekiwi,8,11,42.11,10.0
296.0,-17.0,ÆRO,5,5,50.0,10.0
296.0,New,Dolla bill Bill,5,4,55.56,10.0
296.0,-17.0,thicceon,5,3,62.5,10.0
296.0,-17.0,Hector,7,23,23.33,10.0
311.0,New,NeMo,4,4,50.0,9.0
311.0,-17.0,U.S Marine,7,19,26.92,9.0
311.0,-17.0,Big Pivot,6,54,10.0,9.0
311.0,-17.0,Rasec,4,3,57.14,9.0
311.0,-17.0,Karin Dreijer,7,9,43.75,9.0
311.0,-17.0,Bobakanoosh,7,21,25.0,9.0
311.0,-17.0,mangine,8,14,36.36,9.0
311.0,-17.0,Wōlī,4,3,57.14,9.0
311.0,-17.0,Tanooki,4,1,80.0,9.0
311.0,-17.0,Shwa,4,4,50.0,9.0
311.0,-17.0,Robot,8,9,47.06,9.0
311.0,-17.0,Hexjo,4,3,57.14,9.0
311.0,-17.0,Paran,4,3,57.14,9.0
311.0,-17.0,Special K,3,35,7.89,9.0
311.0,-17.0,maxhoney,4,3,57.14,9.0
311.0,-17.0,zilo,4,1,80.0,9.0
311.0,New,GG | SnooSnoo,4,0,100.0,9.0
311.0,-17.0,Qanic,4,3,57.14,9.0
311.0,-17.0,SHRD#209 | Shredder,3,3,50.0,9.0
311.0,-17.0,JoffDuchar,5,17,22.73,9.0
311.0,-17.0,Zamorota,4,3,57.14,9.0
332.0,-16.0,LordTourettes,6,9,40.0,8.0
332.0,46.0,MrDrBoi,6,13,31.58,8.0
332.0,-16.0,Fredrick,7,11,38.89,8.0
332.0,-16.0,Triple Cake Dance,6,9,40.0,8.0
332.0,-16.0,Axis,5,10,33.33,8.0
332.0,-16.0,QTT | Pelon,6,18,25.0,8.0
332.0,78.0,CS | Amity,6,19,24.0,8.0
332.0,-16.0,Essey,4,59,6.35,8.0
332.0,-16.0,tpyo,5,19,20.83,8.0
332.0,-16.0,Zolof,7,11,38.89,8.0
332.0,-16.0,Spiral Cafe | Krudo,3,0,100.0,8.0
332.0,-16.0,Rive,7,9,43.75,8.0
332.0,-16.0,Vigilance,3,1,75.0,8.0
332.0,-16.0,TheYoungMC,3,2,60.0,8.0
332.0,-16.0,DenverDaDestroyer,3,2,60.0,8.0
332.0,New,Mounir,7,10,41.18,8.0
332.0,-16.0,SadSack,7,16,30.43,8.0
332.0,-16.0,Obsidian,6,14,30.0,8.0
332.0,-16.0,Elk_G | Karm,3,2,60.0,8.0
332.0,-16.0,MDF | Amor,3,0,100.0,8.0
332.0,-16.0,Boalisk,6,13,31.58,8.0
332.0,-16.0,UCLA | Suvir,3,2,60.0,8.0
332.0,-16.0,PJThePuff,3,2,60.0,8.0
332.0,-16.0,ledgefiend,3,10,23.08,8.0
332.0,-16.0,icecream,5,6,45.45,8.0
357.0,-19.0,Dr. Dipper,5,15,25.0,7.0
357.0,-19.0,Saturn,5,13,27.78,7.0
357.0,-19.0,S.O.D.A,5,10,33.33,7.0
357.0,-19.0,Anjel,5,8,38.46,7.0
357.0,-19.0,jerma985,2,0,100.0,7.0
357.0,-19.0,Reiky,6,7,46.15,7.0
357.0,-19.0,Kuzon,5,11,31.25,7.0
357.0,4.0,Mp drago,2,34,5.56,7.0
357.0,-19.0,Kyler,2,1,66.67,7.0
357.0,-19.0,Kr1meM45ter2517A,5,9,35.71,7.0
357.0,-19.0,NattyIce,3,22,12.0,7.0
357.0,-19.0,Chummi,2,1,66.67,7.0
357.0,-19.0,WFL | ABC,5,6,45.45,7.0
357.0,-19.0,GAS,2,1,66.67,7.0
357.0,53.0,Peyton,5,12,29.41,7.0
357.0,-19.0,SUPERUNKNOWN,3,11,21.43,7.0
357.0,-19.0,Opportunity,5,5,50.0,7.0
357.0,-19.0,STLTS,6,11,35.29,7.0
357.0,-19.0,Megaman,6,6,50.0,7.0
357.0,53.0,TR | H,5,5,50.0,7.0
357.0,-19.0,CableKnit,4,7,36.36,7.0
357.0,-19.0,MTM | chickncup,6,10,37.5,7.0
357.0,-19.0,Funktrocious,5,17,22.73,7.0
357.0,-19.0,Vent,5,4,55.56,7.0
357.0,-19.0,Gingerham,5,8,38.46,7.0
382.0,-21.0,TourGuide,4,10,28.57,6.0
382.0,-21.0,N8v,4,3,57.14,6.0
382.0,-21.0,p3achyjr,5,7,41.67,6.0
382.0,-21.0,deep_cuts,2,20,9.09,6.0
382.0,-21.0,Devin1300,4,11,26.67,6.0
382.0,-21.0,t0tal90,4,7,36.36,6.0
382.0,-21.0,DPMZ,5,5,50.0,6.0
382.0,-21.0,MIT | unlucky,5,4,55.56,6.0
382.0,-21.0,CILLGOD,3,18,14.29,6.0
382.0,-21.0,KayB,5,10,33.33,6.0
382.0,-21.0,scmu,4,21,16.0,6.0
382.0,-21.0,Trill Jake,5,6,45.45,6.0
382.0,-21.0,MIT | ybot,5,7,41.67,6.0
382.0,-21.0,Kaz,5,15,25.0,6.0
382.0,-21.0,purpp,5,10,33.33,6.0
382.0,-21.0,doby,5,5,50.0,6.0
398.0,-20.0,Usernamejpg,4,13,23.53,5.0
398.0,-20.0,KatBot,3,5,37.5,5.0
398.0,-20.0,Pilgrim,4,5,44.44,5.0
398.0,-20.0,MIB | handsofgnatz,3,15,16.67,5.0
398.0,-20.0,Poopy Ass,4,9,30.77,5.0
398.0,-20.0,TitusMelee,3,9,25.0,5.0
398.0,12.0,Flame,2,18,10.0,5.0
398.0,-20.0,H0LL0W,4,13,23.53,5.0
398.0,-20.0,Navedo,3,6,33.33,5.0
398.0,-20.0,hermionecraft,4,12,25.0,5.0
398.0,-20.0,BeanBurrito-San,4,16,20.0,5.0
398.0,-20.0,Creature,4,4,50.0,5.0
398.0,-20.0,Rickeye_rick,4,13,23.53,5.0
398.0,-20.0,Analog,3,9,25.0,5.0
398.0,-20.0,Hood,3,18,14.29,5.0
398.0,-20.0,Red,4,7,36.36,5.0
398.0,-20.0,ight,4,9,30.77,5.0
398.0,-20.0,Lawnt | Walnut,4,9,30.77,5.0
398.0,-20.0,probably high,3,6,33.33,5.0
398.0,New,Stigma,4,10,28.57,5.0
398.0,-20.0,Silkylaroux,4,5,44.44,5.0
398.0,-20.0,BirdPerson,3,7,30.0,5.0
398.0,-20.0,LoneCubone,3,6,33.33,5.0
398.0,-20.0,Blitzkrieg,3,10,23.08,5.0
398.0,-20.0,NoobyMcCheese,3,12,20.0,5.0
398.0,New,DrNormie,4,5,44.44,5.0
398.0,-20.0,doctahdylan,3,8,27.27,5.0
398.0,-20.0,SeshLord Ozai,4,16,20.0,5.0
398.0,-20.0,Muffin,4,5,44.44,5.0
398.0,71.0,Victawr,3,21,12.5,5.0
398.0,-20.0,HOT TUB | signifyisdumb,4,6,40.0,5.0
398.0,-20.0,bunnygirlsenpai,3,7,30.0,5.0
398.0,-20.0,PEPIS | lagoonies,4,20,16.67,5.0
398.0,-20.0,Schwifty | Sirjaxism,2,27,6.9,5.0
432.0,-22.0,91,3,3,50.0,4.0
432.0,-22.0,lol | Hero,3,8,27.27,4.0
432.0,-22.0,ash6,2,10,16.67,4.0
432.0,-22.0,DERT | Petra,2,16,11.11,4.0
432.0,-22.0,Venus,2,22,8.33,4.0
432.0,-22.0,BowserDad1964,3,4,42.86,4.0
432.0,-22.0,MaxJacks,2,3,40.0,4.0
432.0,-22.0,meleesadposts,3,5,37.5,4.0
432.0,-22.0,Jangu,3,9,25.0,4.0
432.0,-22.0,GS | TreyTheTrashman,3,4,42.86,4.0
432.0,-22.0,Deeb,3,7,30.0,4.0
432.0,-22.0,SmashMouthEgg,2,7,22.22,4.0
432.0,-22.0,wally,3,5,37.5,4.0
432.0,-22.0,fssong,2,9,18.18,4.0
432.0,-22.0,JMONEY,2,7,22.22,4.0
432.0,-22.0,Kev,3,12,20.0,4.0
432.0,-22.0,JLo,3,5,37.5,4.0
432.0,-22.0,BK_Rib,2,24,7.69,4.0
432.0,-22.0,LilTayNastyTay,3,3,50.0,4.0
432.0,-22.0,Leyo,3,4,42.86,4.0
432.0,-22.0,SIMP | Vagab0nd,1,4,20.0,4.0
432.0,New,Orotis,3,8,27.27,4.0
432.0,-22.0,kippu,3,5,37.5,4.0
432.0,-22.0,#215 | Ogre,3,3,50.0,4.0
432.0,-22.0,jedi093,3,5,37.5,4.0
432.0,-22.0,Gewl,3,6,33.33,4.0
432.0,-22.0,Kelpo,3,4,42.86,4.0
432.0,-22.0,Baja,3,4,42.86,4.0
432.0,-22.0,Robert Flambe,3,4,42.86,4.0
461.0,-19.0,Ratt,1,5,16.67,3.0
461.0,-19.0,Keykey,2,3,40.0,3.0
461.0,-19.0,boip,1,3,25.0,3.0
461.0,-19.0,SlickSiwik,2,2,50.0,3.0
461.0,-19.0,Happy,2,6,25.0,3.0
461.0,-19.0,alexpenguin,2,7,22.22,3.0
461.0,-19.0,twitch.tv | emu50,2,1,66.67,3.0
461.0,-19.0,2rk | Turok,2,3,40.0,3.0
461.0,-19.0,RitzyCheese,2,9,18.18,3.0
461.0,-19.0,Cpt.Blade,2,4,33.33,3.0
461.0,-19.0,davidparkpark,2,1,66.67,3.0
461.0,-19.0,FZ | boy0boy,2,8,20.0,3.0
461.0,-19.0,21! | Ronan,2,2,50.0,3.0
461.0,-19.0,Drewski,2,4,33.33,3.0
461.0,New,catsonthemoon,2,2,50.0,3.0
461.0,8.0,Puff,1,4,20.0,3.0
461.0,-19.0,maxi,2,2,50.0,3.0
461.0,-19.0,poog,2,7,22.22,3.0
461.0,-19.0,niimo,2,3,40.0,3.0
461.0,-19.0,Ashley,1,7,12.5,3.0
461.0,-19.0,kaiyon,2,8,20.0,3.0
461.0,-19.0,Hamburglar,2,4,33.33,3.0
461.0,-19.0,Power Kevin,1,5,16.67,3.0
461.0,-19.0,ZBopp,2,6,25.0,3.0
461.0,-19.0,KillThePast | bebul,2,2,50.0,3.0
461.0,-19.0,Night,2,4,33.33,3.0
461.0,-19.0,Mages | CH | Sunnyknight,2,6,25.0,3.0
461.0,-19.0,LEVO | Mento,2,2,50.0,3.0
461.0,8.0,CATii,1,6,14.29,3.0
490.0,-21.0,MR. SCAM,1,2,33.33,2.0
490.0,-21.0,rickey_kc,1,3,25.0,2.0
490.0,-21.0,DJAN,0,5,0.0,2.0
490.0,-21.0,Spenny,1,4,20.0,2.0
490.0,New,buckeye545,1,3,25.0,2.0
490.0,-21.0,LIAM#697 | Shleeum,1,1,50.0,2.0
490.0,-21.0,Smeedot,0,8,0.0,2.0
490.0,-21.0,BEBO,1,5,16.67,2.0
490.0,33.0,c_,0,10,0.0,2.0
490.0,-21.0,Dolfo,0,9,0.0,2.0
490.0,-21.0,Jet,1,1,50.0,2.0
490.0,-21.0,Rama,1,6,14.29,2.0
490.0,-21.0,rocketf20,0,15,0.0,2.0
490.0,-21.0,Schweppes,0,7,0.0,2.0
490.0,-21.0,Mono,1,2,33.33,2.0
490.0,-21.0,Captain G,1,1,50.0,2.0
490.0,-21.0,BoominBody,1,4,20.0,2.0
490.0,-21.0,blazerboy,0,8,0.0,2.0
