SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
65566,Miranda,EC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,62.0
65777,bobby big ballz,NOTAV,4,2,0,0,0,0,0,0,1,2,175.0,189.0,2.0
127639,Neologism,EC,11,4,0,0,0,1,0,0,0,-1,0.0,21.0,21.0
129363,Flow | ESPONJA,WC,9,8,0,0,1,0,0,0,0,-1,0.0,14.0,34.0
135795,cockbread,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,38.0
138710,Golden,EC,7,2,0,0,0,1,0,0,0,-1,0.0,17.0,28.0
147423,FlLFFl,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
148021,Rodney,EC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,68.0
149952,Jakespeare,EC,8,10,0,0,1,0,0,0,0,-1,0.0,13.0,36.0
153334,Silkylaroux,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
153599,NS | Frog,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
157615,ight,EC,7,13,0,1,0,0,0,0,0,-1,0.0,8.0,59.0
173178,LAG,WC,9,2,0,0,0,1,0,0,0,9,45.0,64.0,10.0
183677,Yamasaki,WC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,48.0
221136,Zeeker,EC,10,4,0,0,0,1,0,0,0,7,75.0,95.0,8.0
221423,Typhoon,WC,8,3,0,0,0,1,0,0,0,13,25.0,43.0,14.0
231685,DMT,WC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,68.0
233059,Ribboned Ace,WC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,62.0
233850,E-tie,EC,5,1,0,0,0,1,0,0,0,-1,0.0,15.0,31.0
237282,Electroman,EC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
254673,Layer,WC,4,8,0,1,0,0,0,0,0,-1,0.0,5.0,68.0
255496,ericiscool.net,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
257406,Lotfy,NOTAV,1,2,0,0,0,0,0,0,1,9,45.0,56.0,11.0
268767,markrevival,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
269238,91,WC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,62.0
274941,unlimited boy,WC,8,10,0,1,0,0,0,0,0,-1,0.0,9.0,54.0
279107,Khryke,EC,12,5,0,0,0,0,1,0,0,17,10.0,37.0,17.0
279722,EP | Justus,WC,11,4,0,0,0,1,0,0,0,7,75.0,96.0,7.0
323132,JC,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
328838,PeS | Puppy,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
360229,BEBO,WC,4,12,0,1,0,0,0,0,0,-1,0.0,5.0,68.0
378512,KG/SBC | Oreo,WC,10,8,0,0,1,0,0,0,0,-1,0.0,15.0,31.0
436506,FestivalDeLaCombo,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
466221,Melo,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
472971,MaxJacks,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
493224,Fitz,EC,7,7,0,0,1,0,0,0,0,-1,0.0,12.0,38.0
520837,Neck,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
577038,Zakqary,EC,1,9,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
582190,rice,EC,1,17,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
627118,Pipe,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,66.0
657464,CowCowCowCowCow,EC,8,4,0,0,0,1,0,0,0,13,25.0,43.0,14.0
684008,deep_cuts,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
725508,620 | Megacaat,WC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
800147,Dark Oreo Master,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
819230,Willy P,EC,12,9,0,0,0,1,0,0,0,-1,0.0,22.0,20.0
852916,Krizski,NOTAV,1,2,0,0,0,0,0,0,1,9,45.0,56.0,11.0
856699,Logan,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
862074,snacklepackle,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,68.0
1053605,JFIRE,WC,8,10,0,1,0,0,0,0,0,-1,0.0,9.0,54.0
1065524,Flippy,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1228401,Asus(4),WC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,42.0
1232194,Kawaii Kid | King Salmon,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
1466521,Floods,WC,0,12,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1638022,pathojin,WC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1640788,Special K,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
1653242,Jquinnsweg,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
1753671,Moonking34,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,77.0
1906382,KatBot,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
1918686,roadkill,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
1940641,100 Days Of Solitude,WC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
1944467,SUPERUNKNOWN,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
1974127,Team Roz | aujory,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2026451,ASAPferq,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2029884,Nudepenguin,EC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
2114773,Raffshot,WC,2,10,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
2120266,hellojoe34,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2122811,$W@6 | rocketf20,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
2140092,Jet,WC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,38.0
2143817,A HUMAN | Agile,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2147280,slowtai,WC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,36.0
2149456,Quadragesimus,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
2154680,Godslayer903,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
2167802,Bebop,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,98.0
2172930,Sav,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,113.0
2179108,Mud,EC,8,9,0,1,0,0,0,0,0,-1,0.0,9.0,54.0
2182633,sisig,WC,2,10,0,1,0,0,0,0,0,-1,0.0,3.0,87.0
